Source.Name,Open time,Open,Date,Quartile,Month,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
XRPUSDT-1d-2023-10.csv,1.70E+12,0.4852,14-10-2023,Q4,October,0.4883,0.4835,0.4865,93826664,1.70E+12,45567697.42,48460,43842373,21290202.92,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.4866,15-10-2023,Q4,October,0.4902,0.485,0.4874,101648635,1.70E+12,49526308.33,52730,48542625,23654083.28,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.4874,16-10-2023,Q4,October,0.5109,0.485,0.4978,405705160,1.70E+12,200854473.2,175199,209838813,103850732.2,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.4977,17-10-2023,Q4,October,0.498,0.4845,0.4912,268586946,1.70E+12,131923465.7,120034,139102789,68346840.81,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.4911,18-10-2023,Q4,October,0.4924,0.4855,0.4878,202731261,1.70E+12,99190110.24,93794,95507745,46730314.36,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.4878,19-10-2023,Q4,October,0.5245,0.4769,0.5197,445455672,1.70E+12,221204640.8,235163,225107522,111914414.8,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5197,20-10-2023,Q4,October,0.5309,0.5084,0.5149,412008957,1.70E+12,213465377,270506,205217825,106354592.3,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.515,21-10-2023,Q4,October,0.5325,0.5109,0.5208,179110644,1.70E+12,93228244.94,124952,80712196,42039537.84,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5208,22-10-2023,Q4,October,0.5242,0.5118,0.5226,165306102,1.70E+12,85805435.81,110334,76453578,39686484.08,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5226,23-10-2023,Q4,October,0.5536,0.5199,0.5475,522483834,1.70E+12,278286849.1,316448,266647117,141985590.4,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5475,24-10-2023,Q4,October,0.5866,0.5346,0.5588,798801237,1.70E+12,445409828.2,522803,379754729,211957219.8,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5587,25-10-2023,Q4,October,0.5639,0.5404,0.5552,369106629,1.70E+12,204340817.5,231634,172405035,95433855.96,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5552,26-10-2023,Q4,October,0.5695,0.5426,0.5533,397423009,1.70E+12,220409474.9,239506,184267960,102188634.9,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5534,27-10-2023,Q4,October,0.5588,0.5325,0.543,312543838,1.70E+12,171491048.4,179059,155341688,85222513.69,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.543,28-10-2023,Q4,October,0.5506,0.5405,0.5446,110912293,1.70E+12,60491790.56,75484,53184502,29010312.42,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.5446,29-10-2023,Q4,October,0.5614,0.5405,0.5561,160069611,1.70E+12,88554355.81,111204,73781934,40807822.95,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.556,30-10-2023,Q4,October,0.5843,0.5494,0.578,436757242,1.70E+12,248232480.4,249097,220367736,125182701.8,0
XRPUSDT-1d-2023-10.csv,1.70E+12,0.578,31-10-2023,Q4,October,0.6213,0.5627,0.5996,621793128,1.70E+12,368660558.8,405292,310096261,183809081.6,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.464,01-11-2023,Q4,November,0.467,0.4543,0.4636,272552886,1.67E+12,125642112.1,180944,125830091,58021037.52,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4635,02-11-2023,Q4,November,0.4659,0.4451,0.4497,305327596,1.67E+12,139704185.4,221321,140671429,64406123.64,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4498,03-11-2023,Q4,November,0.4598,0.4487,0.4548,221405589,1.67E+12,100942726.2,151898,104803967,47790138.03,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4548,04-11-2023,Q4,November,0.5078,0.4532,0.5064,561979429,1.67E+12,274689740.9,415590,276164137,134949298.9,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.5063,05-11-2023,Q4,November,0.51,0.489,0.493,199360700,1.67E+12,99431885.51,190220,97184409,48486618.55,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.493,06-11-2023,Q4,November,0.4947,0.468,0.4709,163125807,1.67E+12,79239163.69,136737,75421138,36664570.84,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4708,07-11-2023,Q4,November,0.48,0.4585,0.4648,325333918,1.67E+12,153239698.3,215747,140674033,66281947.74,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4647,08-11-2023,Q4,November,0.4669,0.3355,0.4059,978082649,1.67E+12,413070512.8,685459,427976370,180541812.9,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4059,09-11-2023,Q4,November,0.411,0.316,0.3331,908074197,1.67E+12,334989216,655564,404429799,149198267.2,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3332,10-11-2023,Q4,November,0.403,0.3301,0.3942,815070852,1.67E+12,301512853.2,571158,385064470,142649050,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3942,11-11-2023,Q4,November,0.3991,0.3661,0.3843,477945830,1.67E+12,182755584.3,371420,213380823,81549654.9,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3843,12-11-2023,Q4,November,0.3846,0.3592,0.3636,254821436,1.67E+12,93930662.57,185956,124252437,45808046.45,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3635,13-11-2023,Q4,November,0.3694,0.3325,0.3408,334510449,1.67E+12,116988962.6,245447,146909223,51402121.51,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3409,14-11-2023,Q4,November,0.3796,0.321,0.3776,693547037,1.67E+12,241833210.1,474551,318057879,110936320.7,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3775,15-11-2023,Q4,November,0.3977,0.3668,0.3888,541305225,1.67E+12,207028793.3,397121,253866537,97142845.49,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3887,16-11-2023,Q4,November,0.3915,0.3614,0.3752,363276410,1.67E+12,136953796.3,260049,180285056,68001644.85,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3751,17-11-2023,Q4,November,0.3873,0.3691,0.3819,413772413,1.67E+12,156120059.8,263552,207019266,78081706.02,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3819,18-11-2023,Q4,November,0.3878,0.3733,0.3829,292591109,1.67E+12,111602519.5,172434,151611474,57829190.48,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3829,19-11-2023,Q4,November,0.3886,0.3752,0.3841,145313373,1.67E+12,55292721.17,97089,68704481,26147539.87,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3842,20-11-2023,Q4,November,0.3969,0.3585,0.3608,308373842,1.67E+12,116439995.1,194598,140735919,53175093.86,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3608,21-11-2023,Q4,November,0.369,0.3457,0.3645,591706474,1.67E+12,210059781.7,289588,281516299,99890134.31,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3645,22-11-2023,Q4,November,0.3784,0.3513,0.3757,464705247,1.67E+12,169687796.3,237727,225203354,82265424.14,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3758,23-11-2023,Q4,November,0.3824,0.3682,0.3815,354058802,1.67E+12,133209854.5,204708,176578209,66432937.76,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3816,24-11-2023,Q4,November,0.405,0.3742,0.4018,454087891,1.67E+12,177033036.2,249480,222635598,86756756.54,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4018,25-11-2023,Q4,November,0.4194,0.3888,0.4078,428503257,1.67E+12,173684378.2,297740,207257431,84067111.9,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.4077,26-11-2023,Q4,November,0.4146,0.3927,0.396,184581391,1.67E+12,74555148.84,126149,84383604,34087933.57,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.396,27-11-2023,Q4,November,0.4096,0.3942,0.3962,199432182,1.67E+12,80197421.67,125340,93450039,37585394.49,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3961,28-11-2023,Q4,November,0.3991,0.373,0.3888,434930297,1.67E+12,166423172.5,240458,216541344,82848582.11,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3888,29-11-2023,Q4,November,0.4039,0.3829,0.3981,355638077,1.67E+12,139342591,195717,178271306,69837843.08,0
XRPUSDT-1d-2023-11.csv,1.67E+12,0.3981,30-11-2023,Q4,November,0.4117,0.3926,0.4078,329757224,1.67E+12,132883249,191495,162197210,65361438.04,0
